"","subject","item","region","measure","condition","rawdata","group","sort","skips","nozero","ambiguity","continuation"
"17574","Native 7",15,"spillover","rp",1,332,-0.5,"spillover rp",0,332,0.5,-0.5
"17576","Native 7",12,"spillover","rp",2,463,-0.5,"spillover rp",0,463,-0.5,-0.5
"17577","Native 7",24,"spillover","rp",2,291,-0.5,"spillover rp",0,291,-0.5,-0.5
"17580","Native 7",22,"spillover","rp",4,1325,-0.5,"spillover rp",0,1325,-0.5,0.5
"17581","Native 7",8,"spillover","rp",2,905,-0.5,"spillover rp",0,905,-0.5,-0.5
"17582","Native 7",6,"spillover","rp",4,448,-0.5,"spillover rp",0,448,-0.5,0.5
"17583","Native 7",16,"spillover","rp",2,151,-0.5,"spillover rp",0,151,-0.5,-0.5
"17586","Native 7",18,"spillover","rp",4,311,-0.5,"spillover rp",0,311,-0.5,0.5
"17587","Native 7",2,"spillover","rp",4,592,-0.5,"spillover rp",0,592,-0.5,0.5
"17590","Native 7",11,"spillover","rp",1,1602,-0.5,"spillover rp",0,1602,0.5,-0.5
"17592","Native 7",14,"spillover","rp",4,429,-0.5,"spillover rp",0,429,-0.5,0.5
"17593","Native 7",13,"spillover","rp",3,428,-0.5,"spillover rp",0,428,0.5,0.5
"17595","Native 7",5,"spillover","rp",3,155,-0.5,"spillover rp",0,155,0.5,0.5
"17597","Native 7",19,"spillover","rp",1,286,-0.5,"spillover rp",0,286,0.5,-0.5
"17601","Native 7",21,"spillover","rp",3,298,-0.5,"spillover rp",0,298,0.5,0.5
"17603","Native 7",23,"spillover","rp",1,1742,-0.5,"spillover rp",0,1742,0.5,-0.5
"17604","Native 7",4,"spillover","rp",2,305,-0.5,"spillover rp",0,305,-0.5,-0.5
"17605","Native 7",17,"spillover","rp",3,1155,-0.5,"spillover rp",0,1155,0.5,0.5
"17607","Native 7",10,"spillover","rp",4,130,-0.5,"spillover rp",0,130,-0.5,0.5
"17610","Native 8",10,"spillover","rp",1,161,-0.5,"spillover rp",0,161,0.5,-0.5
"17611","Native 8",6,"spillover","rp",1,157,-0.5,"spillover rp",0,157,0.5,-0.5
"17612","Native 8",9,"spillover","rp",4,470,-0.5,"spillover rp",0,470,-0.5,0.5
"17613","Native 8",12,"spillover","rp",3,330,-0.5,"spillover rp",0,330,0.5,0.5
"17614","Native 8",15,"spillover","rp",2,196,-0.5,"spillover rp",0,196,-0.5,-0.5
"17615","Native 8",8,"spillover","rp",3,252,-0.5,"spillover rp",0,252,0.5,0.5
"17621","Native 8",22,"spillover","rp",1,258,-0.5,"spillover rp",0,258,0.5,-0.5
"17623","Native 8",16,"spillover","rp",3,349,-0.5,"spillover rp",0,349,0.5,0.5
"17625","Native 8",18,"spillover","rp",1,197,-0.5,"spillover rp",0,197,0.5,-0.5
"17629","Native 8",4,"spillover","rp",3,2563,-0.5,"spillover rp",0,2563,0.5,0.5
"17630","Native 8",17,"spillover","rp",4,855,-0.5,"spillover rp",0,855,-0.5,0.5
"17631","Native 8",13,"spillover","rp",4,598,-0.5,"spillover rp",0,598,-0.5,0.5
"17632","Native 8",5,"spillover","rp",4,741,-0.5,"spillover rp",0,741,-0.5,0.5
"17635","Native 8",14,"spillover","rp",1,361,-0.5,"spillover rp",0,361,0.5,-0.5
"17637","Native 8",20,"spillover","rp",3,503,-0.5,"spillover rp",0,503,0.5,0.5
"17639","Native 8",7,"spillover","rp",2,585,-0.5,"spillover rp",0,585,-0.5,-0.5
"17640","Native 8",19,"spillover","rp",2,318,-0.5,"spillover rp",0,318,-0.5,-0.5
"17642","Native 8",11,"spillover","rp",2,210,-0.5,"spillover rp",0,210,-0.5,-0.5
"17643","Native 8",3,"spillover","rp",2,365,-0.5,"spillover rp",0,365,-0.5,-0.5
"17644","Native 8",23,"spillover","rp",2,219,-0.5,"spillover rp",0,219,-0.5,-0.5
"17650","Native 8",1,"spillover","rp",4,854,-0.5,"spillover rp",0,854,-0.5,0.5
"17652","Native 8",2,"spillover","rp",1,329,-0.5,"spillover rp",0,329,0.5,-0.5
