"","subject","item","region","measure","condition","rawdata","group","sort","skips","nozero","ambiguity","continuation"
"10025","Native 9",6,"disamb","rp",2,229,-0.5,"disamb rp",0,229,-0.5,-0.5
"10026","Native 9",17,"disamb","rp",1,174,-0.5,"disamb rp",0,174,0.5,-0.5
"10027","Native 9",10,"disamb","rp",2,303,-0.5,"disamb rp",0,303,-0.5,-0.5
"10028","Native 10",20,"disamb","rp",1,228,-0.5,"disamb rp",0,228,0.5,-0.5
"10031","Native 10",11,"disamb","rp",4,261,-0.5,"disamb rp",0,261,-0.5,0.5
"10037","Native 10",9,"disamb","rp",2,607,-0.5,"disamb rp",0,607,-0.5,-0.5
"10039","Native 10",14,"disamb","rp",3,239,-0.5,"disamb rp",0,239,0.5,0.5
"10042","Native 10",19,"disamb","rp",4,1099,-0.5,"disamb rp",0,1099,-0.5,0.5
"10047","Native 10",10,"disamb","rp",3,211,-0.5,"disamb rp",0,211,0.5,0.5
"10048","Native 10",6,"disamb","rp",3,692,-0.5,"disamb rp",0,692,0.5,0.5
"10049","Native 10",22,"disamb","rp",3,513,-0.5,"disamb rp",0,513,0.5,0.5
"10050","Native 10",17,"disamb","rp",2,484,-0.5,"disamb rp",0,484,-0.5,-0.5
"10052","Native 10",18,"disamb","rp",3,1878,-0.5,"disamb rp",0,1878,0.5,0.5
"10053","Native 10",12,"disamb","rp",1,0,-0.5,"disamb rp",1,NA,0.5,-0.5
"10054","Native 10",15,"disamb","rp",4,440,-0.5,"disamb rp",0,440,-0.5,0.5
"10055","Native 10",1,"disamb","rp",2,477,-0.5,"disamb rp",0,477,-0.5,-0.5
"10057","Native 10",4,"disamb","rp",1,1946,-0.5,"disamb rp",0,1946,0.5,-0.5
"10058","Native 10",21,"disamb","rp",2,898,-0.5,"disamb rp",0,898,-0.5,-0.5
"10062","Native 10",3,"disamb","rp",4,316,-0.5,"disamb rp",0,316,-0.5,0.5
"10064","Native 10",23,"disamb","rp",4,295,-0.5,"disamb rp",0,295,-0.5,0.5
"10065","Native 10",5,"disamb","rp",2,183,-0.5,"disamb rp",0,183,-0.5,-0.5
"10066","Native 10",24,"disamb","rp",1,2303,-0.5,"disamb rp",0,2303,0.5,-0.5
"10068","Native 10",16,"disamb","rp",1,655,-0.5,"disamb rp",0,655,0.5,-0.5
"10069","Native 10",7,"disamb","rp",4,143,-0.5,"disamb rp",0,143,-0.5,0.5
"10073","Native 10",2,"disamb","rp",3,1227,-0.5,"disamb rp",0,1227,0.5,0.5
"10074","Native 10",8,"disamb","rp",1,1499,-0.5,"disamb rp",0,1499,0.5,-0.5
"10075","Native 10",13,"disamb","rp",2,528,-0.5,"disamb rp",0,528,-0.5,-0.5
"10078","Native 11",12,"disamb","rp",2,0,-0.5,"disamb rp",1,NA,-0.5,-0.5
