"","subject","item","region","measure","condition","rawdata","group","sort","skips","nozero","ambiguity","continuation"
"15593","Native 6",21,"continuation","rp",2,385,-0.5,"continuation rp",0,385,-0.5,-0.5
"15596","Native 6",15,"continuation","rp",4,270,-0.5,"continuation rp",0,270,-0.5,0.5
"15597","Native 6",6,"continuation","rp",3,368,-0.5,"continuation rp",0,368,0.5,0.5
"15599","Native 6",19,"continuation","rp",4,356,-0.5,"continuation rp",0,356,-0.5,0.5
"15607","Native 6",10,"continuation","rp",3,276,-0.5,"continuation rp",0,276,0.5,0.5
"15609","Native 6",24,"continuation","rp",1,360,-0.5,"continuation rp",0,360,0.5,-0.5
"15610","Native 6",5,"continuation","rp",2,325,-0.5,"continuation rp",0,325,-0.5,-0.5
"15611","Native 6",2,"continuation","rp",3,296,-0.5,"continuation rp",0,296,0.5,0.5
"15612","Native 6",14,"continuation","rp",3,342,-0.5,"continuation rp",0,342,0.5,0.5
"15615","Native 6",18,"continuation","rp",3,224,-0.5,"continuation rp",0,224,0.5,0.5
"15617","Native 6",7,"continuation","rp",4,581,-0.5,"continuation rp",0,581,-0.5,0.5
"15619","Native 6",17,"continuation","rp",2,172,-0.5,"continuation rp",0,172,-0.5,-0.5
"15620","Native 6",23,"continuation","rp",4,595,-0.5,"continuation rp",0,595,-0.5,0.5
"15621","Native 6",8,"continuation","rp",1,204,-0.5,"continuation rp",0,204,0.5,-0.5
"15625","Native 6",3,"continuation","rp",4,349,-0.5,"continuation rp",0,349,-0.5,0.5
"15626","Native 6",20,"continuation","rp",1,199,-0.5,"continuation rp",0,199,0.5,-0.5
"15627","Native 6",16,"continuation","rp",1,223,-0.5,"continuation rp",0,223,0.5,-0.5
"15629","Native 6",4,"continuation","rp",1,199,-0.5,"continuation rp",0,199,0.5,-0.5
"15630","Native 6",13,"continuation","rp",2,174,-0.5,"continuation rp",0,174,-0.5,-0.5
"15631","Native 6",9,"continuation","rp",2,292,-0.5,"continuation rp",0,292,-0.5,-0.5
"15635","Native 6",22,"continuation","rp",3,167,-0.5,"continuation rp",0,167,0.5,0.5
"15636","Native 6",11,"continuation","rp",4,159,-0.5,"continuation rp",0,159,-0.5,0.5
"15638","Native 6",1,"continuation","rp",2,207,-0.5,"continuation rp",0,207,-0.5,-0.5
"15640","Native 6",12,"continuation","rp",1,228,-0.5,"continuation rp",0,228,0.5,-0.5
"15644","Native 7",20,"continuation","rp",2,224,-0.5,"continuation rp",0,224,-0.5,-0.5
"15645","Native 7",3,"continuation","rp",1,0,-0.5,"continuation rp",1,NA,0.5,-0.5
"15647","Native 7",9,"continuation","rp",3,113,-0.5,"continuation rp",0,113,0.5,0.5
"15648","Native 7",1,"continuation","rp",3,326,-0.5,"continuation rp",0,326,0.5,0.5
"15649","Native 7",7,"continuation","rp",1,0,-0.5,"continuation rp",1,NA,0.5,-0.5
"15655","Native 7",15,"continuation","rp",1,489,-0.5,"continuation rp",0,489,0.5,-0.5
"15657","Native 7",12,"continuation","rp",2,688,-0.5,"continuation rp",0,688,-0.5,-0.5
"15658","Native 7",24,"continuation","rp",2,163,-0.5,"continuation rp",0,163,-0.5,-0.5
"15661","Native 7",22,"continuation","rp",4,534,-0.5,"continuation rp",0,534,-0.5,0.5
"15662","Native 7",8,"continuation","rp",2,0,-0.5,"continuation rp",1,NA,-0.5,-0.5
"15663","Native 7",6,"continuation","rp",4,584,-0.5,"continuation rp",0,584,-0.5,0.5
"15664","Native 7",16,"continuation","rp",2,106,-0.5,"continuation rp",0,106,-0.5,-0.5
